"FIPS","NH3","NOX","PM25","SO2","VOCA","A_NH3","A_NOX","A_PM25","A_SO2","A_VOCA","A_NH3_BEN","A_NOX_BEN","A_SO2_BEN","A_PM25_BEN","A_VOCA_BEN"
6093,13192,7343.4,23805,21154,1065.9,0,0,0,0,-3.9002,0,0,0,0,-4157.22318
6095,425790,109270,704100,252940,31527,0,0,0,0,-32.759,0,0,0,0,-1032792.993
6097,146460,59145,294230,159470,13174,0,0,0,0,-37.319,0,0,0,0,-491640.506
6099,150770,79712,283810,144190,12708,0,0,0,0,-37.9,0,0,0,0,-481633.2
6101,63388,24931,126390,67934,5659.4,0,0,0,0,-6.8666,0,0,0,0,-38860.83604
6103,30115,16522,53318,46382,2387.4,0,0,0,0,-4.5575,0,0,0,0,-10880.5755
6105,22976,12693,41409,37003,1854.1,0,0,0,0,-1.0993,0,0,0,0,-2038.21213
6107,57195,26109,96900,25705,4338.8,0,0,0,0,-45.158,0,0,0,0,-195931.5304
6109,24259,14184,55606,41569,2489.8,0,0,0,0,-8.2539,0,0,0,0,-20550.56022
6111,194910,68230,309530,172710,13860,0,0,0,0,-82.148,0,0,0,0,-1138571.28
6113,218240,69719,385750,159890,17272,0,0,0,0,-15.349,0,0,0,0,-265107.928
6115,80908,26010,157120,74255,7035.2,0,0,0,0,-6.4944,0,0,0,0,-45689.40288
8001,183080,48750,293400,53495,13137,0,-690.71,-21.755,-24.939,-392.2,0,-33672112.5,-1334111.805,-6382917,-5152331.4
8003,17252,15841,45395,23944,2032.6,0,-25.835,-0.82507,-0.85867,-13.161,0,-409252.235,-20559.99448,-37454.05265,-26751.0486
8005,178360,42605,283110,47280,12677,0,-758.7,-24.608,-28.64,-430.18,0,-32324413.5,-1354099.2,-6966770.88,-5453391.86
8007,12856,17556,41148,29259,1842.4,0,-25.332,-0.72037,-0.79326,-12.649,0,-444728.592,-23209.99434,-29641.78476,-23304.5176
8009,8475,9668.4,24237,31730,1085.2,0,-14.658,-0.32293,-0.41749,-7.4068,0,-141719.4072,-13246.9577,-7826.85441,-8037.85936
8011,14800,16618,42698,25221,1911.9,0,-12.078,-0.27824,-0.40923,-6.0582,0,-200712.204,-10321.18983,-11880.29152,-11582.67258
8013,92053,28820,160040,35758,7165.9,0,-395.22,-13.234,-14.785,-225.25,0,-11390240.4,-528682.03,-2117969.36,-1614118.975
8015,21161,17389,52443,25960,2348.2,0,-32.564,-1.1648,-1.0796,-15.126,0,-566255.396,-28026.416,-61085.6064,-35518.8732
8017,10662,15874,35817,24451,1603.7,0,-12.129,-0.29265,-0.34565,-5.8519,0,-192535.746,-8451.48815,-10481.84505,-9384.69203
8019,63256,23465,115490,31166,5171,0,-147.3,-5.6592,-3.5546,-57.335,0,-3456394.5,-110782.6636,-653581.008,-296479.285
8021,15893,18773,46863,30813,2098.3,0,-16.858,-0.49214,-0.52675,-8.1284,0,-316475.234,-16230.74775,-23063.15682,-17055.82172
8023,15024,15762,42143,24040,1887,0,-12.786,-0.39483,-0.43918,-6.1106,0,-201532.932,-10557.8872,-16639.32069,-11530.7022
8025,18542,17030,48356,25581,2165.2,0,-5.4656,-0.12671,-0.18605,-2.7751,0,-93079.168,-4759.34505,-6127.18876,-6008.64652
8027,20109,17142,50724,25596,2271.2,0,-7.6589,-0.23596,-0.29404,-3.6884,0,-131288.8638,-7526.24784,-11968.83504,-8377.09408
8029,36687,21310,81223,32520,3636.9,0,-46.557,-1.3068,-1.5236,-25.267,0,-992129.67,-49547.472,-106142.2164,-91893.5523
8031,332380,46875,478540,50919,21427,0,-984.9,-31.096,-36.357,-563.06,0,-46167187.5,-1851262.083,-14880679.84,-12064686.62
8033,17502,17013,48210,27538,2158.6,0,-7.8788,-0.21949,-0.33309,-4.0436,0,-134042.0244,-9172.63242,-10581.6129,-8728.51496
8035,249570,53884,398500,60265,17843,0,-434.66,-13.84,-14.815,-231.78,0,-23421219.44,-892825.975,-5515240,-4135650.54
8037,23145,17643,55471,26130,2483.8,0,-165.57,-6.2832,-4.4131,-69.161,0,-2921151.51,-115314.303,-348535.3872,-171782.0918
8039,92911,31601,165120,39436,7393.3,0,-46.255,-1.1544,-1.1671,-19.605,0,-1461704.255,-46025.7556,-190614.528,-144945.6465
8041,75168,29390,141010,38474,6313.8,0,-801.8,-27.552,-28.95,-452.89,0,-23564902,-1113822.3,-3885107.52,-2859456.882
8043,36741,21134,78379,29654,3509.5,0,-59.706,-1.7502,-1.9532,-32.533,0,-1261826.604,-57920.1928,-137178.9258,-114174.5635
8045,13996,17829,44216,29057,1979.8,0,-165.3,-5.1265,-4.5632,-77.471,0,-2947133.7,-132592.9024,-226673.324,-153377.0858
8047,80985,24356,140370,31691,6285.1,0,-13.668,-0.45679,-0.39972,-6.0996,0,-332897.808,-12667.52652,-64119.6123,-38336.59596
8049,50262,22851,97902,30733,4383.7,0,-43.998,-1.6593,-1.4126,-19.796,0,-1005398.298,-43413.4358,-162448.7886,-86779.7252
8051,17082,18729,49954,30232,2236.7,0,-36.77,-1.3574,-1.2254,-17.182,0,-688665.33,-37046.2928,-67807.5596,-38430.9794
8053,9828.3,16790,37413,28171,1675.2,0,-1.8094,-0.070808,-0.32111,-0.79061,0,-30379.826,-9045.98981,-2649.139704,-1324.429872
8055,32787,20063,72904,28883,3264.4,0,-49.127,-1.2094,-1.2408,-21.739,0,-985635.001,-35838.0264,-88170.0976,-70964.7916
8057,19171,16555,48432,24689,2168.6,0,-8.2593,-0.30027,-0.40286,-3.7059,0,-136732.7115,-9946.21054,-14542.67664,-8036.61474
8059,251290,51801,398730,58311,17853,0,-848.39,-27.385,-30.981,-480.84,0,-43947450.39,-1806533.091,-10919221.05,-8584436.52
8061,11322,15873,36814,24452,1648.4,0,-11.947,-0.2857,-0.37208,-5.9233,0,-189634.731,-9098.10016,-10517.7598,-9763.96772
8063,10632,15916,35790,24468,1602.5,0,-91.008,-2.277,-2.2078,-39.587,0,-1448483.328,-54020.4504,-81493.83,-63438.1675
8065,23691,17840,56326,26294,2522.1,0,-17.485,-0.78489,-0.59179,-7.4023,0,-311932.4,-15560.52626,-44209.71414,-18669.34083
8067,17205,17707,48861,28834,2187.8,0,-87.469,-2.7414,-3.068,-47.184,0,-1548813.583,-88462.712,-133947.5454,-103229.1552
8069,49554,24293,98866,32455,4426.8,0,-436.94,-14.042,-15.87,-241.64,0,-10614583.42,-515060.85,-1388276.372,-1069691.952
8071,15325,17050,44322,26131,1984.6,0,-55.548,-1.4202,-1.4875,-26.439,0,-947093.4,-38869.8625,-62946.1044,-52470.8394
8073,16127,16643,44094,25037,1974.4,0,-41.64,-1.0313,-1.0057,-17.94,0,-693014.52,-25179.7109,-45474.1422,-35420.736
8075,14273,16756,41683,25272,1866.4,0,-63.759,-1.6834,-1.7121,-28.801,0,-1068345.804,-43268.1912,-70169.1622,-53754.1864
8077,20935,19025,55700,29999,2494,0,-223.36,-6.0967,-7.5252,-123.4,0,-4249424,-225748.4748,-339586.19,-307759.6
8079,9638.6,16913,37314,28421,1670.8,0,-8.5389,-0.3184,-0.505,-3.8141,0,-144418.4157,-14352.605,-11880.7776,-6372.59828
8081,8507,15775,33998,26523,1522.3,0,-30.711,-0.95304,-1.0131,-15.733,0,-484466.025,-26870.4513,-32401.45392,-23950.3459
8083,16285,17073,46554,27622,2084.5,0,-57.638,-1.6611,-1.8759,-32.126,0,-984053.574,-51816.1098,-77330.8494,-66966.647
8085,26402,19420,64113,30260,2870.7,0,-54.172,-1.5946,-1.8763,-30.154,0,-1052020.24,-56776.838,-102234.5898,-86563.0878
8087,47383,23661,92830,30776,4156.6,0,-76.894,-2.0552,-2.0668,-35.147,0,-1819388.934,-63607.8368,-190784.216,-146092.0202
8089,15067,16638,43142,25366,1931.7,0,-31.232,-0.77636,-0.98843,-16.527,0,-519638.016,-25072.51538,-33493.72312,-31925.2059
8091,14655,17131,44704,28202,2001.7,0,-15.701,-0.47089,-0.52323,-7.4748,0,-268973.831,-14756.13246,-21050.66656,-14962.30716
8093,82880,30219,151470,38944,6782.3,0,-34.514,-1.2504,-1.0996,-15.884,0,-1042978.566,-42822.8224,-189398.088,-107730.0532
8095,11117,11374,30046,15673,1345.3,0,-7.2517,-0.18117,-0.21503,-3.497,0,-82480.8358,-3370.16519,-5443.43382,-4704.5141
8097,15218,17962,46191,29279,2068.2,0,-32.324,-1.2434,-1.0995,-15.415,0,-580603.688,-32192.2605,-57433.8894,-31881.303
8099,8569,9554.2,24219,31304,1084.4,0,-25.25,-0.62616,-0.79149,-13.125,0,-241243.55,-24776.80296,-15164.96904,-14232.75
8101,55159,25430,110410,34832,4943.6,0,-267.93,-7.5247,-8.9269,-150.14,0,-6813459.9,-310941.7808,-830802.127,-742232.104
8103,10988,16646,38526,27510,1725.1,0,-18.318,-0.52804,-0.62556,-9.2863,0,-304921.428,-17209.1556,-20343.26904,-16019.79613
8105,11023,17310,39842,29037,1784,0,-24.595,-0.73057,-0.78179,-11.851,0,-425739.45,-22700.83623,-29107.36994,-21142.184
8107,12511,17568,41755,28921,1869.6,0,-55.768,-2.0146,-1.8548,-27.471,0,-979732.224,-53642.6708,-84119.623,-51359.7816
8109,17591,16591,46754,25057,2093.5,0,-16.78,-0.51999,-0.52827,-8.0912,0,-278396.98,-13236.86139,-24311.61246,-16938.9272
8111,10226,16584,37667,27735,1686.6,0,-7.0433,-0.29295,-0.52655,-2.9335,0,-116806.0872,-14603.86425,-11034.54765,-4947.6411
8113,17284,17181,48371,27785,2165.9,0,-19.585,-0.62104,-0.64321,-9.676,0,-336489.885,-17871.58985,-30040.32584,-20957.2484
8115,11486,11408,30654,15747,1372.5,0,-23.257,-0.57455,-0.54565,-9.5118,0,-265315.856,-8592.35055,-17612.2557,-13054.9455
8117,37373,19987,77229,28161,3458,0,-97.66,-4.4378,-2.8357,-40.738,0,-1951930.42,-79856.1477,-342726.8562,-140872.004
8119,66591,25761,123010,33629,5508.1,0,-32.849,-1.2132,-1.1413,-16.311,0,-846223.089,-38380.7777,-149235.732,-89842.6191
8121,17346,17680,46706,26157,2091.3,0,-27.991,-0.69789,-0.73997,-12.739,0,-494880.88,-19355.39529,-32595.65034,-26641.0707
8123,73660,33823,137570,40920,6159.7,0,-463.39,-13.502,-14.653,-239.79,0,-15673239.97,-599600.76,-1857470.14,-1477034.463
8125,11600,11522,30836,15780,1380.7,0,-18.465,-0.44846,-0.54726,-8.9086,0,-212753.73,-8635.7628,-13828.71256,-12300.10402
9001,362690,44609,538410,129290,24108,0,-422.49,-0.92086,-32.858,-98.277,0,-18846856.41,-4248210.82,-495800.2326,-2369261.916
9003,318370,42714,493550,126550,22099,0,-433.57,-0.97706,-32.065,-98.696,0,-18519508.98,-4057825.75,-482227.963,-2181082.904
9005,315340,45803,492160,137380,22037,0,-56.471,-0.15882,-5.739,-15.065,0,-2586541.213,-788423.82,-78164.8512,-331987.405
9007,136030,20376,212950,61498,9534.9,0,-98.709,-0.21078,-7.2282,-21.617,0,-2011294.584,-444519.8436,-44885.601,-206115.9333
9009,245330,33296,378710,99620,16957,0,-422.88,-0.8828,-29.507,-91.003,0,-14080212.48,-2939487.34,-334325.188,-1543137.871
9011,180230,31392,343520,106090,15382,0,-164.68,-0.3556,-12.131,-36.66,0,-5169634.56,-1286977.79,-122155.712,-563904.12
9013,144650,21679,228250,65205,10220,0,-80.811,-0.18593,-5.9213,-18.326,0,-1751901.669,-386098.3665,-42438.5225,-187291.72
9015,140910,26007,272500,87950,12201,0,-55.609,-0.13023,-4.3062,-12.685,0,-1446223.263,-378730.29,-35487.675,-154769.685
10001,134530,31747,241050,93577,10793,0,-96.109,-0.19015,-6.7616,-23.223,0,-3051172.423,-632730.2432,-45835.6575,-250645.839
10003,290690,46284,478950,133970,21446,0,-286.99,-0.58576,-21.496,-72.553,0,-13283045.16,-2879819.12,-280549.752,-1555971.638
10005,125810,37513,239310,111380,10715,0,-116.16,-0.25936,-9.5509,-30.839,0,-4357510.08,-1063779.242,-62067.4416,-330439.885
11001,1120100,122260,1581900,328050,70830,0,-673.61,-17.131,-18.7,-292.12,0,-82355558.6,-6134535,-27099528.9,-20690859.6
12001,97136,22352,162360,66455,7269.6,0,-414.33,-8.4027,-15.13,-264.24,0,-9261104.16,-1005464.15,-1364262.372,-1920919.104
12003,72932,17844,121750,53019,5451.7,0,-88.267,-1.6605,-2.5416,-49.913,0,-1575036.348,-134753.0904,-202165.875,-272110.7021
12005,55094,14085,95172,44093,4261.4,0,-260.77,-5.5935,-10.969,-172.02,0,-3672945.45,-483656.117,-532344.582,-733046.028
12007,90512,18968,148640,55950,6655.5,0,-57.366,-1.109,-2.1279,-36.468,0,-1088118.288,-119056.005,-164841.76,-242712.774
12009,224130,43716,362350,131280,16225,0,-962.74,-19.192,-38.675,-654.99,0,-42087141.84,-5077254,-6954221.2,-10627212.75
12011,375100,58337,586920,174160,26280,0,-2336.7,-45.362,-93.372,-1657.9,0,-136316067.9,-16261667.52,-26623865.04,-43569612
12013,32676,11434,59007,35901,2642.1,0,-20.007,-0.37921,-0.67802,-12.513,0,-228760.038,-24341.59602,-22376.04447,-33060.5973
12015,300210,47829,480980,140410,21537,0,-302.43,-5.7983,-12.073,-202.45,0,-14464924.47,-1695169.93,-2788866.334,-4360165.65
12017,191710,33170,306520,95775,13725,0,-277.48,-5.3711,-10.617,-181.93,0,-9204011.6,-1016843.175,-1646349.572,-2496989.25
12019,177030,28851,283680,85298,12702,0,-243.63,-4.9385,-9.3062,-158.73,0,-7028969.13,-793800.2476,-1400953.68,-2016188.46
12021,102220,20691,166920,62385,7474.2,0,-658.47,-12.165,-25.746,-443.17,0,-13624402.77,-1606164.21,-2030581.8,-3312341.214
12023,74912,19685,127350,57026,5702,0,-246.08,-4.6874,-7.5096,-145.27,0,-4844084.8,-428242.4496,-596940.39,-828329.54
12025,118680,21062,188590,63966,8444.4,0,0,0,0,0,0,0,0,0,0
12027,174010,32885,282190,96504,12635,0,-68.883,-1.2382,-2.4963,-45.485,0,-2265217.455,-240902.9352,-349407.658,-574702.975
12029,36177,11572,64147,35995,2872.2,0,-24.232,-0.44008,-0.98563,-15.219,0,-280412.704,-35477.75185,-28229.81176,-43712.0118
12031,234880,38264,370930,111530,16609,0,-1613.2,-36.093,-62.48,-1084.9,0,-61727484.8,-6968394.4,-13387976.49,-18019104.1
12033,194590,31646,295180,92130,13217,0,-586.24,-13.091,-23.252,-384.38,0,-18552151.04,-2142206.76,-3864201.38,-5080350.46
12035,107880,20600,176960,62001,7923.6,0,-195.39,-3.8493,-7.3067,-127.74,0,-4025034,-453022.7067,-681172.128,-1012160.664
12037,23689,10030,44453,31881,1990.4,0,-17.804,-0.32228,-1.0071,-11.204,0,-178574.12,-32107.3551,-14326.31284,-22300.4416
12039,82826,17318,138290,52260,6191.9,0,-156.62,-2.9606,-4.6521,-90.51,0,-2712345.16,-243118.746,-409421.374,-560428.869
12041,53056,15410,91758,46531,4108.6,0,-33.52,-0.60388,-1.0976,-20.889,0,-516543.2,-51072.4256,-55410.82104,-85824.5454
12043,86658,17805,141160,52317,6320.5,0,-18.345,-0.30376,-1.4131,-12.058,0,-326632.725,-73929.1527,-42878.7616,-76212.589
12045,26103,10128,48235,32198,2159.8,0,-23.439,-0.43153,-0.94971,-14.73,0,-237390.192,-30578.76258,-20814.84955,-31813.854
12047,49727,15220,86879,45089,3890.1,0,-80.478,-1.4917,-2.1273,-43.322,0,-1224875.16,-95917.8297,-129597.4043,-168526.9122
12049,121240,27480,198950,81050,8908.3,0,-57.465,-1.0571,-2.2426,-38.06,0,-1579138.2,-181762.73,-210310.045,-339049.898
12051,108430,20804,177910,62631,7966,0,-78.4,-1.4115,-3.0768,-53.14,0,-1631033.6,-192703.0608,-251119.965,-423313.24
12053,428690,59526,657910,161490,29459,0,-270.35,-5.2418,-10.106,-175.32,0,-16092854.1,-1632017.94,-3448632.638,-5164751.88
12055,93451,21734,155720,63956,6972.7,0,-185.52,-3.4797,-7.5099,-124.97,0,-4032091.68,-480303.1644,-541858.884,-871378.319
12057,482650,86248,740270,237810,33147,0,-1623.8,-34.312,-66.573,-1156.2,0,-140049502.4,-15831725.13,-25400144.24,-38324561.4
12059,47044,13394,81823,41039,3663.7,0,-55.424,-1.0597,-1.5643,-30.487,0,-742349.056,-64197.3077,-86707.8331,-111695.2219
12061,120630,20830,195850,62374,8769.5,0,-206.83,-3.8488,-8.1265,-135.48,0,-4308268.9,-506882.311,-753787.48,-1188091.86
12063,48565,14623,85198,44998,3814.9,0,-170.59,-3.2611,-5.1077,-98.635,0,-2494537.57,-229836.2846,-277839.1978,-376282.6615
12065,34784,11539,61971,35642,2774.8,0,-71.578,-1.3137,-2.039,-40.049,0,-825938.542,-72674.038,-81411.3027,-111127.9652
12067,49741,15446,87100,45780,3900,0,-15.848,-0.2898,-0.52359,-9.8785,0,-244788.208,-23969.9502,-25241.58,-38526.15
12069,553830,92886,853580,267970,38220,0,-283.84,-5.194,-11.052,-184.87,0,-26364762.24,-2961604.44,-4433494.52,-7065731.4
12071,238300,40025,382250,118050,17116,0,-990.03,-18.892,-40.242,-675.91,0,-39625950.75,-4750568.1,-7221467,-11568875.56
12073,69994,16336,118220,49643,5293.4,0,-443.09,-9.5221,-17.236,-290.14,0,-7238318.24,-855646.748,-1125702.662,-1535827.076
12075,50016,14881,86199,45604,3859.6,0,-76.98,-1.3584,-2.9,-48.515,0,-1145539.38,-132251.6,-117092.7216,-187248.494
12077,36844,12324,65888,38329,2950.2,0,-15.71,-0.28746,-0.52611,-9.7973,0,-193610.04,-20165.27019,-18940.16448,-28903.99446
12079,37494,13935,67919,42532,3041.2,0,-106.07,-1.9658,-2.9511,-58.291,0,-1478085.45,-125516.1852,-133515.1702,-177274.5892
12081,284300,48458,453610,139850,20311,0,-460.91,-8.9676,-18.309,-311.27,0,-22334776.78,-2560513.65,-4067793.036,-6322204.97
12083,219540,48921,360030,146180,16121,0,-627.66,-12.307,-22.783,-407.74,0,-30705754.86,-3330418.94,-4430889.21,-6573176.54
12085,192420,29129,306820,86507,13738,0,-319.44,-6.027,-12.8,-215.8,0,-9304967.76,-1107289.6,-1849204.14,-2964660.4
12087,19161,6153.2,34691,19856,1553.3,0,-146.62,-2.6411,-8.9475,-102.75,0,-902182.184,-177661.56,-91622.4001,-159601.575
12089,213790,33435,335890,97932,15040,0,-166.39,-3.2661,-5.7858,-103.61,0,-5563249.65,-566614.9656,-1097050.329,-1558294.4
12091,73287,17475,123650,53651,5536.4,0,-371.23,-8.2177,-14.248,-236.26,0,-6487244.25,-764419.448,-1016118.605,-1308029.864
12093,95995,20599,156970,60468,7028.7,0,-79.594,-1.439,-3.4053,-53.437,0,-1639556.806,-205911.6804,-225879.83,-375592.6419
12095,409720,67834,620410,193270,27780,0,-1666.8,-34.364,-67.181,-1141.5,0,-113065711.2,-12984071.87,-21319769.24,-31710870
12097,190170,41342,311760,122890,13960,0,-154.78,-2.6975,-6.2194,-101.32,0,-6398914.76,-764302.066,-840972.6,-1414427.2
12099,234140,38763,368750,116160,16511,0,-1651.5,-32.265,-68.581,-1170.5,0,-64017094.5,-7966368.96,-11897718.75,-19326125.5
12101,275610,47471,425720,129500,19062,0,-566.05,-11.107,-21.428,-375.78,0,-26870959.55,-2774926,-4728472.04,-7163118.36
12103,598560,75893,868030,202060,38867,0,-1495.6,-30.472,-59.843,-1028,0,-113505570.8,-12091876.58,-26450610.16,-39955276
12105,149470,31956,243450,94362,10901,0,-993.02,-19.402,-38.669,-668.73,0,-31732947.12,-3648884.178,-4723416.9,-7289825.73
12107,132420,25010,214850,74325,9620.1,0,-144.63,-2.786,-5.5207,-93.825,0,-3617196.3,-410326.0275,-598572.1,-902605.8825
12109,154830,26296,249050,78023,11151,0,-233.89,-4.4102,-8.0712,-142.7,0,-6150371.44,-629739.2376,-1098360.31,-1591247.7
12111,166160,25706,266310,76159,11925,0,-426.91,-8.3215,-16.967,-296.23,0,-10974148.46,-1292189.753,-2216098.665,-3532542.75
12113,92891,20322,153630,62266,6878.8,0,-239.04,-5.1336,-9.3346,-152.18,0,-4857770.88,-581228.2036,-788674.968,-1046815.784
12115,299670,45351,476210,131220,21323,0,-618.99,-11.965,-24.129,-412.1,0,-28071815.49,-3166207.38,-5697852.65,-8787208.3
12117,835480,105350,1231300,291990,55131,0,-728.45,-15.106,-29.11,-495.8,0,-76742207.5,-8499828.9,-18600017.8,-27333949.8
12119,264820,43357,417310,121910,18685,0,-187.01,-3.3946,-6.1534,-113.78,0,-8108192.57,-750160.994,-1416600.526,-2125979.3
12121,63564,17493,109160,50979,4887.5,0,-138.61,-2.5789,-4.0247,-79.937,0,-2424704.73,-205175.1813,-281512.724,-390692.0875
12123,28817,10824,52602,33818,2355.3,0,-39.668,-0.76843,-1.5359,-25.27,0,-429366.432,-51941.0662,-40420.95486,-59518.431
12125,84596,19019,140270,55971,6280.8,0,-13.115,-0.2509,-0.62348,-8.2817,0,-249434.185,-34896.79908,-35193.743,-52015.70136
12127,458570,82062,713570,238660,31951,0,-848,-17.084,-32.924,-564.39,0,-69588576,-7857641.84,-12190629.88,-18032824.89
12129,65299,15178,110550,46428,4949.9,0,-61.308,-1.1139,-2.1504,-38.133,0,-930532.824,-99838.7712,-123141.645,-188754.5367
12131,56003,15760,97424,48855,4362.3,0,-165.65,-3.2026,-5.5002,-96.69,0,-2610644,-268712.271,-312010.1024,-421790.787
12133,39705,12122,69927,37706,3131.1,0,-79.676,-1.5119,-2.4088,-45.331,0,-965832.472,-90826.2128,-105722.6313,-141935.8941
13001,42451,14780,75673,44202,3388.3,0,-36.95,-0.69912,-1.3435,-21.697,0,-546121,-59385.387,-52904.50776,-73515.9451
13003,33679,13654,61782,41371,2766.4,0,-19.825,-0.36725,-0.7332,-11.72,0,-270690.55,-30333.2172,-22689.4395,-32422.208
13005,45748,15053,80818,44793,3618.7,0,-18.059,-0.34141,-0.65831,-10.58,0,-271842.127,-29487.67983,-27592.07338,-38285.846
13007,37149,12957,66345,39421,2970.7,0,-9.3142,-0.17248,-0.35468,-5.544,0,-120684.0894,-13981.84028,-11443.1856,-16469.5608
13009,65132,19365,110560,55939,4950.5,0,-62.681,-1.2674,-2.2763,-35.801,0,-1213817.565,-127333.9457,-140123.744,-177232.8505
13011,115160,31188,185030,79406,8285,0,-49.83,-0.93629,-1.4267,-23.235,0,-1554098.04,-113288.5402,-173241.7387,-192501.975
13013,224460,42268,339430,101850,15198,0,-101.34,-2.0012,-3.296,-50.461,0,-4283439.12,-335697.6,-679267.316,-766906.278
13015,193860,42659,301220,110600,13487,0,-310.04,-6.2344,-9.4228,-148.84,0,-13225996.36,-1042161.68,-1877925.968,-2007405.08
13017,49858,16261,87451,48090,3915.7,0,-45.209,-0.85459,-1.6232,-26.531,0,-735143.549,-78059.688,-74734.75009,-103887.4367
13019,57697,16796,99662,49424,4462.5,0,-28.837,-0.53783,-1.061,-17.011,0,-484346.252,-52438.864,-53601.21346,-75911.5875
13021,129560,26006,207570,72811,9294,0,-310.79,-6.4299,-11.453,-164.61,0,-8082404.74,-833904.383,-1334654.343,-1529885.34
13023,57005,17211,97812,50888,4379.7,0,-22.609,-0.44387,-0.85152,-12.599,0,-389123.499,-43332.14976,-43415.81244,-55179.8403
13025,43639,13849,76622,41737,3430.8,0,-26.33,-0.48498,-0.95745,-15.611,0,-364644.17,-39961.09065,-37160.13756,-53558.2188
13027,53485,15838,92959,47509,4162.4,0,-31.146,-0.57258,-1.133,-18.461,0,-493290.348,-53827.697,-53226.46422,-76842.0664
13029,109430,20901,177810,61996,7961.9,0,-102.31,-1.7856,-3.0847,-51.071,0,-2138381.31,-191239.0612,-317497.536,-406622.1949
13031,59031,17751,102370,52769,4583.9,0,-132.04,-2.4622,-4.4,-71.477,0,-2343842.04,-232183.6,-252055.414,-327643.4203
13033,78394,22857,132320,65421,5924.9,0,-50.214,-0.99768,-1.8081,-29.017,0,-1147741.398,-118287.7101,-132013.0176,-171922.8233
13035,102900,25125,163970,70293,7341.7,0,-60.962,-1.1113,-1.7361,-28.549,0,-1531670.25,-122035.6773,-182219.861,-209598.1933
13037,33811,12645,61016,38640,2732.1,0,-11.194,-0.21229,-0.45065,-6.59,0,-141548.13,-17413.116,-12953.08664,-18004.539
13039,53865,14856,92678,45269,4149.8,0,-142.79,-2.3793,-4.4034,-71.271,0,-2121288.24,-199337.5146,-220508.7654,-295760.3958
13043,42238,15338,75444,45969,3378.1,0,-39.959,-0.72503,-1.1909,-19.886,0,-612891.142,-54744.4821,-54699.16332,-67176.8966
13045,187720,38653,289180,103240,12948,0,-201.35,-3.8703,-6.0934,-96.096,0,-7782781.55,-629082.616,-1119213.354,-1244251.008
13047,223310,41169,351770,105820,15751,0,-125.26,-2.8215,-4.3042,-62.209,0,-5156828.94,-455470.444,-992519.055,-979853.959
13049,70834,18103,118910,53696,5324.1,0,-22.574,-0.40813,-0.82074,-13.464,0,-408657.122,-44070.45504,-48530.7383,-71683.6824
13051,89060,18507,149110,56273,6676.5,0,-419.43,-7.9966,-16.266,-225.67,0,-7762391.01,-915336.618,-1192373.026,-1506685.755
13053,115100,23734,186870,68354,8367.4,0,-12.609,-0.24654,-0.46187,-7.3045,0,-299262.006,-31570.66198,-46070.9298,-61119.6733
13055,135800,33541,219780,90265,9841,0,-38.951,-0.76946,-1.319,-19.712,0,-1306455.491,-119059.535,-169111.9188,-193985.792
13057,270030,52307,412200,134440,18457,0,-278.4,-7.1282,-10.318,-156.03,0,-14562268.8,-1387151.92,-2938244.04,-2879845.71
13059,164500,35291,257590,87771,11534,0,-131.45,-3.2214,-5.5659,-74.699,0,-4639001.95,-488524.6089,-829800.426,-861578.266
13061,33390,12804,60646,39259,2715.5,0,-7.7294,-0.14827,-0.35729,-4.5238,0,-98967.2376,-14026.84811,-8991.98242,-12284.3789
13063,408090,51432,580850,137350,26008,0,-398.06,-10.057,-14.276,-220.55,0,-20473021.92,-1960808.6,-5841608.45,-5736064.4
13065,37410,13797,67349,41719,3015.6,0,-16.913,-0.31226,-0.68751,-10.043,0,-233348.661,-28682.22969,-21030.39874,-30285.6708
13067,708210,86567,993440,218740,44483,0,-992.09,-25.192,-37.632,-549.02,0,-85882255.03,-8231623.68,-25026740.48,-24422056.66
13069,50921,16324,89442,48296,4004.9,0,-61.289,-1.1458,-2.2434,-36.204,0,-1000481.636,-108347.2464,-102482.6436,-144993.3996
13071,47168,15947,83608,47468,3743.6,0,-67.342,-1.2427,-2.5127,-39.898,0,-1073902.874,-119272.8436,-103899.6616,-149362.1528
13073,175360,33594,278070,91870,12451,0,-146.24,-2.9052,-5.3891,-76.196,0,-4912786.56,-495096.617,-807848.964,-948716.396
